imdb_title_id,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote
tt0093873,4.1,4.4,4.2,3.9,4.0,4.7
tt0093876,5.6,5.2,5.8,5.2,5.6,5.0
tt0093881,5.8,5.9,5.7,5.9,5.8,6.0
tt0093886,6.6,6.5,6.4,6.8,6.6,6.5
tt0093891,5.6,5.8,5.6,5.3,5.1,6.3
tt0093894,6.7,6.6,6.7,6.5,6.7,6.5
tt0093895,5.1,4.7,5.2,5.1,5.2,4.9
tt0093896,7.1,7.3,7.2,6.7,7.1,7.5
tt0093898,5.7,5.6,5.9,5.4,5.7,5.7
tt0093903,4.6,5.2,4.5,4.6,4.7,4.5
tt0093908,4.2,3.8,4.3,4.4,4.3,6.0
tt0093910,4.3,3.4,4.3,4.2,4.2,2.6
tt0093912,5.1,4.2,4.6,5.4,5.3,4.4
tt0093913,6.6,6.8,6.5,6.7,6.6,6.8
tt0093917,6.6,7.0,6.6,6.1,6.3,7.5
tt0093919,4.5,5.0,4.9,3.9,4.6,4.0
tt0093922,6.3,6.0,6.4,6.0,6.5,6.2
tt0093932,4.2,8.0,3.7,4.2,4.1,4.2
tt0093936,6.5,6.6,6.5,6.5,6.5,6.5
tt0093940,6.5,6.7,6.6,6.5,6.5,6.8
tt0093944,7.0,7.4,7.0,6.4,7.0,7.3
tt0093949,6.3,6.4,6.3,5.8,6.3,6.7
tt0093952,7.0,7.2,6.9,6.9,6.7,8.0
tt0093957,7.0,7.5,6.9,6.8,7.0,7.7
tt0093964,6.8,7.0,6.8,6.7,6.7,7.0
tt0093966,5.4,5.9,5.4,5.3,5.4,5.7
tt0093968,7.2,7.0,7.2,6.2,7.1,7.1
tt0093969,5.6,5.7,5.4,5.7,5.5,6.1
tt0093974,3.7,3.5,3.8,3.6,3.7,3.7
tt0093978,7.5,7.5,7.5,7.4,7.4,7.5
tt0093980,5.4,5.5,5.5,5.4,5.4,5.7
tt0093983,4.6,5.6,4.2,4.5,4.4,6.6
tt0093985,6.2,6.6,6.0,6.2,6.3,5.3
tt0093986,5.3,4.5,5.2,5.4,5.3,5.5
tt0093987,4.1,3.5,4.2,4.1,4.2,2.9
tt0093990,5.4,6.0,5.3,5.1,5.4,5.2
tt0093991,4.5,4.7,4.5,4.4,4.5,4.6
tt0093993,6.2,6.5,6.3,5.3,5.4,6.9
tt0093995,5.2,5.1,5.2,5.1,5.2,5.2
tt0093996,4.6,4.9,4.6,4.3,4.6,4.6
tt0093999,6.8,6.9,7.0,6.0,6.4,7.1
tt0094002,6.1,6.4,6.0,6.4,6.2,6.1
tt0094003,6.6,7.6,6.4,6.5,6.6,6.1
tt0094005,5.5,5.4,5.6,5.3,5.5,4.8
tt0094006,7.1,7.1,7.0,7.2,7.0,7.2
tt0094007,5.8,5.4,5.9,5.8,5.8,5.8
tt0094008,6.1,6.0,5.9,6.3,6.1,6.2
tt0094011,6.8,7.0,6.7,6.8,6.8,6.9
tt0094012,7.1,7.0,7.2,6.9,7.1,7.2
tt0094015,4.1,4.0,4.2,3.9,4.1,4.1
tt0094020,6.0,6.0,6.0,6.1,5.9,6.4
tt0094021,4.8,5.5,5.0,4.5,4.7,4.9
tt0094025,6.6,6.8,6.6,6.7,6.6,6.6
tt0094027,7.3,7.4,7.3,7.3,7.3,7.6
tt0094031,6.7,8.0,7.1,6.2,6.3,8.4
tt0094033,5.2,5.2,5.3,5.0,5.2,5.0
tt0094034,4.9,5.4,5.3,4.2,4.9,5.5
tt0094035,6.8,6.8,6.7,6.8,6.7,6.8
tt0094037,4.2,4.2,4.3,4.1,4.2,4.6
tt0094038,5.8,4.7,5.7,5.7,5.5,6.8
tt0094048,5.8,6.2,5.7,5.8,5.8,6.1
tt0094050,5.4,5.5,5.4,5.3,5.3,6.6
tt0094056,6.4,6.6,6.3,6.3,6.4,6.1
tt0094057,6.1,6.2,6.1,6.0,6.1,5.8
tt0094058,6.0,7.5,5.9,5.9,6.1,4.2
tt0094059,5.3,5.2,5.3,5.2,5.4,3.5
tt0094060,4.7,4.7,5.1,3.8,4.6,5.0
tt0094061,4.9,4.9,5.1,4.8,4.9,5.3
tt0094062,4.2,4.6,4.1,4.5,4.2,5.9
tt0094065,5.3,5.2,5.3,4.3,4.7,6.7
tt0094068,4.7,6.3,4.6,4.2,4.5,4.8
tt0094070,5.6,5.7,5.8,5.2,5.6,5.4
tt0094071,4.8,6.0,4.7,4.9,4.8,5.5
tt0094072,6.6,6.7,6.6,6.5,6.6,6.8
tt0094074,3.7,3.4,3.8,3.7,3.7,4.3
tt0094076,7.3,7.5,7.5,6.8,7.2,7.8
tt0094077,3.7,3.8,3.7,3.6,3.7,3.9
tt0094078,5.4,5.1,5.5,5.3,5.3,6.0
tt0094080,4.2,5.3,4.0,4.6,4.2,4.4
tt0094082,6.6,6.6,6.5,6.7,6.6,6.8
tt0094086,6.0,5.0,5.7,6.2,5.9,6.6
tt0094087,4.0,3.7,4.2,3.9,4.0,4.2
tt0094091,7.0,7.1,7.3,6.1,6.8,7.6
tt0094092,6.4,6.0,6.6,6.7,6.3,7.4
tt0094094,6.2,6.3,6.5,5.6,6.1,6.9
tt0094097,7.4,7.6,7.5,6.8,7.5,7.3
tt0094100,6.3,6.2,6.4,6.2,6.3,6.5
tt0094101,5.2,4.2,5.3,5.4,5.4,5.5
tt0094105,7.1,7.2,6.9,7.1,7.0,7.1
tt0094108,5.1,5.3,5.0,4.9,5.0,6.9
tt0094118,3.4,3.3,3.4,3.2,3.3,3.6
tt0094122,4.4,4.7,4.4,4.3,4.3,5.0
tt0094123,4.6,2.7,4.9,4.2,4.6,4.0
tt0094124,5.0,5.3,5.2,4.8,5.0,5.3
tt0094125,4.3,3.8,4.5,4.1,4.3,3.9
tt0094126,6.3,6.0,6.3,6.3,6.3,6.2
tt0094131,4.9,4.7,5.3,4.4,4.7,6.7
tt0094134,5.6,6.4,5.3,5.8,5.6,6.2
tt0094137,6.0,6.2,6.0,6.0,5.9,6.5
tt0094138,7.2,7.0,7.1,7.2,7.2,6.8
tt0094140,5.4,6.5,5.3,5.3,5.2,6.0
tt0094142,6.3,6.6,6.3,6.2,6.3,6.3
tt0094144,5.4,4.0,5.6,4.9,5.1,8.0
tt0094146,6.6,7.0,6.9,6.0,6.6,7.3
tt0094148,5.4,4.7,5.4,5.4,5.2,5.9
tt0094150,6.0,6.5,6.2,5.6,5.9,8.0
tt0094152,4.3,4.6,4.4,4.1,4.4,3.6
tt0094155,6.6,6.6,6.5,6.6,6.6,6.5
tt0094159,6.0,7.0,6.4,4.7,5.8,6.7
tt0094160,4.8,7.8,5.5,3.3,4.0,7.1
tt0094164,5.6,6.0,5.9,4.6,5.5,6.0
tt0094167,4.1,3.1,4.5,3.7,4.1,2.7
tt0094169,5.0,4.7,4.8,5.0,5.0,4.5
tt0094172,5.3,6.2,5.1,5.2,5.2,5.8
tt0094176,6.9,6.5,6.8,7.0,6.9,6.8
tt0094183,6.3,6.2,7.4,5.6,6.2,6.8
tt0094187,5.5,5.5,5.5,5.5,5.5,5.8
tt0094188,4.3,4.5,4.4,4.1,4.1,4.7
tt0094201,5.7,6.3,5.9,5.2,5.6,6.5
tt0094208,5.8,6.2,5.3,6.0,5.9,6.0
tt0094210,7.2,7.5,7.4,7.0,7.2,7.7
tt0094215,4.9,4.9,4.9,5.0,5.0,4.8
tt0094217,4.2,4.8,4.6,4.1,4.3,4.7
tt0094218,6.3,6.0,6.0,6.5,6.1,7.4
tt0094226,7.9,7.8,7.9,8.0,7.9,7.8
tt0094229,6.8,6.3,6.6,7.3,6.7,6.8
tt0094233,5.5,5.7,5.6,4.8,5.4,5.7
tt0094237,4.1,5.6,4.3,3.9,4.1,4.4
tt0094241,5.8,6.3,5.8,5.7,5.7,6.0
tt0094242,7.7,7.9,7.7,7.2,7.6,7.6
tt0094248,6.3,7.6,6.8,5.5,6.3,6.2
tt0094255,4.8,7.3,5.0,4.6,4.8,5.2
tt0094260,6.2,,6.2,5.6,5.9,6.4
tt0094263,6.9,7.0,6.9,7.0,6.9,7.0
tt0094264,4.6,8.0,4.5,4.6,4.6,5.7
tt0094265,6.0,5.1,6.3,5.9,5.9,6.1
tt0094269,7.3,8.0,7.4,6.9,7.1,7.3
tt0094271,2.8,2.9,2.7,2.9,2.8,3.0
tt0094274,3.0,1.9,3.5,2.9,3.1,2.1
tt0094280,6.0,5.9,6.0,6.0,6.0,5.1
tt0094284,4.8,6.8,4.9,4.3,4.6,5.3
tt0094288,4.8,5.2,5.1,4.3,4.6,5.5
tt0094291,7.4,7.4,7.4,7.3,7.4,7.0
tt0094293,6.0,5.9,5.9,6.0,6.0,6.5
tt0094294,2.8,1.1,3.0,2.9,2.9,1.9
tt0094298,3.5,2.9,3.1,3.9,3.4,3.6
tt0094299,5.7,6.6,5.7,5.0,5.8,5.5
tt0094304,6.0,8.0,6.4,5.9,6.0,6.5
tt0094315,7.3,7.3,7.0,7.4,7.2,7.5
tt0094317,6.3,6.2,6.1,6.4,6.3,6.7
tt0094318,6.2,6.3,6.2,6.0,6.2,6.2
tt0094320,6.2,6.3,6.2,6.0,6.2,5.7
tt0094321,4.8,5.6,5.0,4.4,4.7,5.3
tt0094323,4.4,7.3,4.4,4.1,4.4,3.6
tt0094325,5.3,6.0,5.4,5.0,5.1,6.3
tt0094328,6.2,6.0,7.1,5.8,6.2,6.0
tt0094331,6.8,6.8,6.7,6.8,6.7,7.1
tt0094332,6.5,6.6,6.5,6.6,6.5,6.8
tt0094336,7.7,7.8,7.6,7.6,7.6,7.8
tt0094347,7.3,7.4,7.2,7.4,7.3,7.4
tt0094348,7.5,6.7,7.3,7.6,7.5,7.4
tt0094350,5.9,5.5,5.8,6.0,5.9,4.0
tt0094351,6.5,6.5,6.5,6.2,6.4,5.7
tt0094356,6.5,6.5,6.4,6.6,6.5,5.5
tt0094357,7.3,7.4,7.3,7.1,7.3,7.1
tt0094361,3.5,2.4,3.5,4.0,3.7,2.4
tt0094369,7.8,7.8,8.0,7.3,7.7,8.5
tt0094370,6.9,6.9,6.9,6.7,6.8,7.8
tt0094371,7.5,6.9,7.5,7.4,7.5,7.6
tt0094374,7.0,7.0,7.0,6.6,7.0,6.3
tt0094375,6.4,6.9,6.4,6.2,6.4,5.8
tt0094376,5.6,6.1,5.6,5.7,5.7,6.1
tt0094382,6.8,5.0,6.5,6.9,6.9,6.6
tt0094383,4.2,4.6,4.3,4.0,4.1,4.9
tt0094384,2.7,2.8,2.7,1.9,2.6,2.3
tt0094385,4.9,5.0,5.2,4.4,4.9,3.0
tt0094387,6.7,7.1,6.9,6.1,6.8,7.0
tt0094393,6.4,6.3,6.4,6.6,6.5,5.9
tt0094395,4.2,2.8,4.6,3.3,4.2,3.2
tt0094397,6.3,7.0,6.1,6.1,6.1,7.2
tt0094405,6.7,5.4,6.7,6.6,6.7,5.6
tt0094407,7.5,7.3,7.5,7.5,7.5,7.7
tt0094591,4.8,5.9,4.8,4.7,4.8,5.0
tt0094593,5.8,6.3,5.9,5.5,5.7,6.1
tt0094594,5.8,6.3,5.8,5.8,5.7,6.3
tt0094595,6.8,6.3,6.9,7.1,7.0,6.5
tt0094596,6.0,6.0,6.0,5.9,5.9,6.0
tt0094597,5.2,5.4,5.2,4.9,5.1,5.3
tt0094599,5.1,4.3,5.6,4.6,5.0,6.1
tt0094602,6.0,6.0,6.0,6.0,6.0,5.7
tt0094606,6.8,7.2,6.7,6.9,6.7,7.0
tt0094607,5.0,6.7,5.4,4.8,5.0,5.1
tt0094608,7.1,7.3,7.1,7.2,7.1,7.5
tt0094612,5.5,6.0,5.6,5.2,5.5,5.2
tt0094618,4.3,3.5,5.2,3.6,4.3,
tt0094620,4.1,3.9,4.1,4.0,4.1,3.8
tt0094621,7.7,8.1,7.7,5.0,7.8,7.6
tt0094625,8.0,8.1,8.0,7.8,8.0,7.8
tt0094627,5.5,5.7,5.5,5.3,5.5,5.4
tt0094631,6.3,6.2,6.2,6.4,6.3,6.7
tt0094632,3.9,3.6,4.0,3.9,3.9,4.8
tt0094637,5.7,5.5,5.7,5.6,5.6,5.9
tt0094641,7.5,7.4,7.5,7.4,7.5,7.7
tt0094642,5.9,6.2,5.9,5.6,5.8,6.2
tt0094643,5.1,3.5,6.3,4.7,5.2,3.8
tt0094644,4.3,6.0,4.6,4.2,4.3,4.6
tt0094645,5.3,5.9,5.0,5.4,5.2,5.9
tt0094646,5.8,5.9,5.8,5.9,5.8,6.4
tt0094654,5.7,8.1,6.6,4.0,4.8,7.7
tt0094655,3.8,2.5,4.0,4.2,3.7,4.1
tt0094656,5.0,5.4,5.0,5.1,5.0,6.1
tt0094661,5.7,5.2,6.3,4.6,5.1,6.7
tt0094663,7.3,7.4,7.3,7.3,7.3,7.6
tt0094667,7.0,6.7,6.7,7.1,6.8,7.3
tt0094669,6.2,6.2,6.1,6.2,6.1,6.6
tt0094671,4.8,5.3,4.6,5.1,4.8,5.0
tt0094675,7.5,7.8,7.5,7.4,7.5,7.5
tt0094676,4.6,,4.6,4.7,4.7,3.9
tt0094678,4.7,5.2,4.9,4.4,4.6,5.2
tt0094680,5.3,,4.9,5.7,5.2,6.3
tt0094681,7.4,7.7,7.3,7.0,7.3,7.8
tt0094683,7.8,7.9,7.8,7.6,7.8,8.0
tt0094693,4.0,6.0,3.8,4.1,4.1,2.5
tt0094694,5.9,6.3,6.1,5.3,5.9,6.4
tt0094695,6.3,6.2,6.4,6.0,6.3,6.4
tt0094701,5.7,6.0,5.7,5.4,5.7,5.7
tt0094705,6.3,5.6,6.5,6.2,6.3,6.8
tt0094709,7.0,8.1,7.0,6.3,6.8,7.6
tt0094712,6.5,6.5,6.4,6.5,6.5,6.8
tt0094713,6.9,6.9,6.9,6.8,6.9,7.3
tt0094714,4.6,5.1,4.6,4.3,4.5,4.8
tt0094715,7.0,7.2,6.9,6.8,6.5,7.4
tt0094716,7.3,7.4,7.3,7.3,7.3,7.2
tt0094717,6.0,10.0,6.0,5.4,5.4,8.3
tt0094720,5.2,4.5,5.4,4.2,5.1,6.5
tt0094721,7.5,7.4,7.5,7.3,7.4,7.7
tt0094730,5.8,5.9,5.8,5.7,5.9,5.5
tt0094731,6.3,6.4,6.2,6.4,6.3,6.4
tt0094734,3.7,3.0,3.7,3.6,3.6,3.9
tt0094737,7.3,7.3,7.3,7.3,7.3,7.4
tt0094738,6.8,4.0,7.3,5.8,6.4,6.2
tt0094739,6.5,6.6,6.5,6.3,6.3,6.8
tt0094744,5.1,5.0,5.1,5.0,5.0,5.5
tt0094746,6.6,6.9,6.6,6.7,6.6,6.7
tt0094747,7.2,7.2,7.1,7.2,7.1,7.3
tt0094748,7.1,7.4,7.2,6.6,7.0,7.7
tt0094750,3.9,3.8,3.8,3.9,3.8,4.5
tt0094752,5.0,4.9,5.1,4.6,5.0,4.6
tt0094759,3.3,4.2,5.0,2.5,3.0,3.5
tt0094761,6.5,6.7,6.6,6.3,6.5,6.3
tt0094762,4.4,3.7,4.1,4.9,4.3,4.2
tt0094764,6.5,6.2,6.5,6.4,6.5,6.7
tt0094765,4.3,4.1,4.6,3.9,4.4,2.8
tt0094768,5.2,5.5,5.2,5.2,5.2,4.7
tt0094769,4.3,5.3,4.6,4.2,4.4,4.3
tt0094770,5.5,5.4,6.3,5.2,5.4,5.9
tt0094772,4.9,4.1,4.5,5.0,4.8,5.8
tt0094773,7.4,7.7,7.4,7.0,7.4,7.3
tt0094774,6.5,8.0,7.3,5.8,6.5,5.8
tt0094781,5.7,7.0,5.8,5.5,5.6,7.3
tt0094783,6.1,6.2,6.2,6.1,6.1,6.2
tt0094786,5.9,5.4,5.6,5.7,5.6,5.9
tt0094787,6.3,5.6,6.4,6.1,6.1,6.4
tt0094792,4.9,5.4,5.0,4.7,4.9,5.7
tt0094793,6.6,6.8,6.6,6.4,6.6,6.5
tt0094794,5.4,5.9,5.5,5.0,5.4,5.4
tt0094812,7.1,7.0,6.9,7.2,7.1,7.0
tt0094813,5.1,5.1,5.3,4.9,5.1,5.2
tt0094816,6.4,6.3,6.6,6.5,6.4,6.9
tt0094819,5.8,6.0,5.9,5.7,5.8,6.1
tt0094820,3.7,3.8,3.3,3.9,3.5,4.5
tt0094822,6.2,3.9,6.6,6.1,6.0,6.9
tt0094824,3.8,3.2,4.0,3.5,3.8,4.0
tt0094827,5.3,5.9,5.4,5.0,5.1,5.9
tt0094828,7.3,7.5,7.2,7.3,7.2,7.6
tt0094833,7.2,7.4,7.2,6.8,7.0,7.7
tt0094834,4.8,5.0,4.8,4.8,4.7,6.1
tt0094835,4.1,3.1,4.9,3.4,3.9,3.6
tt0094837,5.8,5.5,6.0,5.3,5.7,6.0
tt0094838,6.7,8.5,6.5,6.7,6.7,5.9
tt0094839,6.9,6.7,6.9,6.8,6.9,6.5
tt0094841,6.7,6.3,7.1,6.6,6.6,7.9
tt0094842,5.9,5.9,5.9,5.9,5.8,6.0
tt0094843,4.2,5.0,3.9,4.3,4.2,5.2
tt0094844,3.9,5.0,3.8,3.8,3.9,4.0
tt0094846,5.0,5.3,5.1,5.0,4.9,5.7
tt0094849,6.9,6.9,6.9,6.7,6.7,7.3
tt0094850,5.1,5.3,5.1,4.8,5.0,4.8
tt0094852,6.0,5.8,6.1,5.7,6.1,5.6
tt0094854,6.5,6.5,6.6,6.2,6.5,6.0
tt0094860,6.2,6.5,6.2,6.1,6.2,6.1
tt0094862,6.6,6.6,6.6,6.4,6.6,6.5
tt0094868,7.3,7.7,7.3,7.1,7.2,7.8
tt0094871,5.6,4.8,5.5,5.6,5.5,5.7
tt0094872,6.1,6.3,6.2,6.1,6.2,6.0
tt0094882,6.3,7.2,6.2,6.2,6.0,6.7
tt0094884,6.7,6.8,6.7,6.7,6.7,6.8
tt0094886,5.6,5.7,5.6,5.6,5.6,5.7
tt0094888,7.0,7.0,7.0,6.8,7.0,6.9
tt0094889,5.9,6.1,6.0,5.7,5.9,6.1
tt0094890,5.5,5.5,5.4,5.4,5.4,5.9
tt0094894,6.8,6.9,6.7,6.8,6.8,6.6
tt0094896,5.0,6.0,4.9,4.9,5.0,4.4
tt0094898,7.0,6.9,7.1,6.9,7.0,6.9
tt0094899,4.9,5.3,5.0,4.8,4.9,4.6
tt0094900,5.1,5.7,5.2,5.0,5.0,6.0
tt0094901,7.2,7.2,7.2,7.0,7.2,6.9
tt0094907,5.8,6.0,5.9,5.8,5.7,6.4
tt0094910,5.8,6.2,5.9,5.7,5.8,5.8
tt0094912,5.5,,5.1,5.6,5.5,6.3
tt0094918,4.9,6.8,4.9,4.5,4.6,7.6
tt0094919,5.5,5.7,5.6,5.0,5.5,5.4
tt0094921,6.9,6.8,6.4,7.0,6.7,7.3
tt0094923,6.2,6.5,6.4,6.1,6.2,6.3
tt0094924,6.9,7.1,6.9,6.8,6.9,6.9
tt0094927,5.4,5.0,5.3,5.3,5.0,6.6
tt0094929,4.9,5.1,5.1,4.5,4.8,5.3
tt0094930,5.4,3.6,6.2,5.0,5.5,5.9
tt0094931,3.8,3.8,3.9,3.6,3.8,4.8
tt0094932,5.1,4.8,5.3,4.6,5.1,4.9
tt0094933,6.2,6.0,6.0,6.2,6.1,6.3
tt0094934,6.5,5.0,5.7,6.8,6.5,6.6
tt0094935,6.8,7.1,6.8,6.5,6.9,6.1
tt0094939,7.2,7.5,7.3,6.4,7.1,7.3
tt0094940,4.7,3.0,4.6,4.5,4.4,5.7
tt0094942,5.9,6.7,5.4,6.4,5.7,6.9
tt0094946,3.7,3.4,3.9,3.7,3.7,4.4
tt0094947,7.6,7.5,7.6,7.7,7.5,7.8
tt0094948,4.3,5.5,4.2,4.3,4.2,4.6
tt0094950,3.9,2.0,3.9,4.2,3.9,6.0
tt0094955,5.9,5.6,5.7,6.1,6.0,5.9
tt0094957,4.4,4.1,4.4,4.2,4.4,4.2
tt0094958,6.6,6.3,6.6,6.2,6.5,7.2
tt0094959,7.4,7.5,7.6,7.2,7.5,6.9
tt0094960,4.9,3.5,5.2,4.4,4.9,3.8
tt0094961,6.1,6.4,6.2,5.7,6.1,6.0
tt0094962,5.1,5.3,5.2,4.8,5.1,5.3
tt0094963,6.3,6.4,6.3,6.4,6.3,6.6
tt0094964,7.3,7.5,7.3,7.1,7.3,7.3
tt0094969,4.7,5.1,5.1,4.1,4.7,5.3
tt0094975,3.7,3.9,3.6,3.6,3.7,3.2
tt0094976,3.0,2.7,3.3,2.8,3.0,2.9
tt0094979,6.2,6.1,6.3,6.0,6.1,6.3
tt0094981,4.6,5.0,5.1,4.5,4.5,5.6
tt0094992,5.7,3.5,4.8,5.3,5.0,4.8
tt0094993,6.3,7.9,6.1,6.0,6.3,5.5
tt0094996,4.0,4.6,3.9,3.7,4.0,3.8
tt0094997,4.5,4.5,4.4,4.6,4.5,4.4
tt0094998,4.7,4.4,4.9,4.4,4.7,4.3
tt0095002,3.9,3.8,3.8,3.6,3.8,4.2
tt0095005,4.8,5.1,4.8,4.5,4.7,5.3
tt0095008,5.8,8.0,5.9,5.7,5.8,5.7
tt0095012,7.1,7.4,7.2,6.2,7.1,6.8
tt0095015,5.7,7.3,6.1,4.3,5.1,6.7
tt0095016,8.2,8.1,8.2,8.2,8.3,7.9
tt0095031,7.4,7.5,7.4,7.3,7.4,7.5
tt0095036,5.7,6.5,5.9,5.5,5.6,6.6
tt0095037,7.4,7.8,7.4,7.2,7.4,7.3
tt0095040,7.1,7.3,7.1,6.7,7.0,7.6
tt0095042,7.2,7.5,7.5,5.5,7.0,7.8
tt0095043,3.9,3.4,3.7,4.2,3.8,4.5
tt0095047,4.6,5.4,4.5,4.5,4.6,4.7
tt0095048,6.7,6.3,5.9,6.7,6.5,10.0
tt0095050,7.1,7.2,6.9,7.1,7.0,7.3
tt0095051,6.8,7.3,6.3,6.5,6.5,6.9
tt0095053,6.4,7.0,6.7,6.1,6.4,6.5
tt0095055,7.4,7.4,7.6,6.8,7.3,7.8
tt0095060,4.5,4.2,4.7,4.2,4.5,4.0
tt0095063,5.5,6.1,5.6,5.2,5.4,5.8
tt0095064,4.3,3.5,4.7,4.0,4.3,4.4
tt0095066,6.2,5.9,6.2,6.1,6.3,5.1
tt0095067,4.9,5.3,4.9,4.9,5.0,4.8
tt0095071,7.0,7.6,7.5,6.0,7.0,7.5
tt0095082,7.2,7.1,7.1,7.4,7.2,7.2
tt0095084,5.8,7.0,6.8,5.0,5.3,7.7
tt0095086,7.7,7.9,7.7,7.3,7.7,7.9
tt0095088,6.6,7.0,6.5,6.3,6.4,6.9
tt0095090,3.4,1.5,5.5,2.8,3.2,6.9
tt0095094,3.1,2.7,2.9,3.3,3.1,3.3
tt0095097,7.1,6.9,7.5,6.9,7.1,8.3
tt0095098,5.4,5.8,5.8,4.9,5.4,5.7
tt0095100,4.4,7.0,4.9,3.7,4.3,4.3
tt0095107,5.7,5.5,5.7,5.4,5.6,5.9
tt0095111,7.7,7.7,7.9,5.1,7.7,7.8
tt0095115,6.5,8.2,6.7,6.1,6.5,7.6
tt0095117,5.7,6.0,4.9,6.0,5.6,5.5
tt0095119,6.2,6.2,6.2,6.2,6.2,6.5
tt0095120,4.9,5.4,4.8,4.8,4.9,4.8
tt0095122,4.4,3.3,4.4,4.1,4.1,4.9
tt0095124,6.9,7.4,7.0,6.0,6.8,7.0
tt0095125,6.0,6.5,6.0,5.8,6.0,6.0
tt0095126,4.9,5.8,5.1,4.5,4.8,5.1
tt0095134,6.1,6.2,6.2,5.9,6.1,6.2
tt0095135,4.9,4.4,4.7,5.1,4.8,5.5
tt0095140,3.5,2.9,3.7,3.5,3.5,3.5
tt0095143,4.7,4.7,5.5,4.1,4.8,3.9
tt0095145,5.5,6.1,5.6,5.2,5.3,6.4
tt0095150,5.6,,6.4,5.4,5.5,6.4
tt0095159,7.5,7.5,7.4,7.7,7.5,7.5
tt0095162,6.1,5.7,6.1,5.8,5.9,6.0
tt0095163,6.6,7.2,6.4,6.5,6.5,6.3
tt0095165,5.7,5.1,5.7,4.2,5.2,6.5
tt0095167,7.4,7.4,7.5,6.8,7.3,7.8
tt0095169,6.0,6.5,6.1,5.5,5.5,6.5
tt0095173,3.6,5.8,4.0,3.0,3.6,5.1
tt0095174,6.9,6.9,6.9,6.9,6.9,6.8
tt0095175,4.2,4.1,4.2,4.0,4.1,3.1
tt0095177,5.0,4.9,5.1,4.9,4.9,5.7
tt0095178,5.0,5.6,5.1,5.0,5.0,5.2
tt0095179,5.3,5.2,5.3,5.2,5.3,5.5
tt0095182,6.6,6.4,7.0,6.0,6.0,7.3
tt0095183,6.4,6.7,6.1,6.5,6.4,6.1
tt0095184,5.5,5.8,5.4,5.4,5.4,5.9
tt0095186,5.7,5.8,5.4,5.8,5.6,5.9
tt0095187,4.6,7.3,3.9,4.9,4.7,4.5
tt0095188,6.2,6.4,6.3,6.1,6.2,6.6
tt0095189,4.8,5.0,4.6,4.8,4.8,4.3
tt0095194,3.4,3.7,3.5,3.2,3.5,2.8
tt0095198,4.7,5.0,4.6,3.9,4.6,4.5
tt0095204,6.1,4.7,6.0,6.1,6.0,7.4
tt0095208,5.9,5.2,5.7,6.1,5.9,5.8
tt0095210,6.6,7.9,6.3,6.2,6.2,6.8
tt0095215,5.4,5.8,5.5,5.1,5.4,5.3
tt0095217,6.9,6.9,6.9,6.8,6.9,6.9
tt0095222,3.7,4.2,3.6,3.5,3.6,4.2
tt0095233,4.6,4.0,4.7,4.7,4.7,4.1
tt0095236,6.1,6.4,6.2,5.8,6.2,6.0
tt0095238,5.8,5.7,5.8,5.9,5.7,6.1
tt0095239,6.6,6.8,6.7,6.0,6.2,7.7
tt0095241,3.3,2.6,3.4,3.3,3.3,3.5
tt0095243,7.0,7.2,7.0,7.0,7.0,7.3
tt0095244,7.5,7.7,7.5,7.3,7.6,7.4
tt0095250,7.6,7.4,7.5,7.6,7.5,7.7
tt0095253,6.7,6.6,6.7,6.4,6.6,6.9
tt0095255,5.1,4.7,5.1,5.1,5.2,4.4
tt0095256,4.4,4.6,4.5,4.2,4.4,4.2
tt0095262,7.4,7.6,7.5,6.3,7.4,7.4
tt0095264,6.5,6.9,6.6,6.1,6.5,9.2
tt0095270,6.9,6.7,6.9,7.0,6.9,7.0
tt0095271,5.9,5.9,5.9,5.7,5.8,6.1
tt0095274,6.7,6.2,6.4,6.8,6.6,6.7
tt0095275,6.3,6.1,5.8,6.5,6.2,6.7
tt0095276,7.2,6.9,7.1,7.2,7.1,7.3
tt0095278,5.3,6.2,5.4,4.8,5.4,4.2
tt0095280,5.8,5.7,6.2,5.8,5.8,6.4
tt0095285,4.9,6.5,4.8,4.6,4.5,5.8
tt0095286,5.4,5.7,5.6,5.3,5.4,5.7
tt0095288,5.7,6.2,5.6,5.7,5.7,6.1
tt0095294,6.5,6.4,6.5,6.5,6.5,6.6
tt0095295,6.9,5.9,6.8,7.0,6.8,7.6
tt0095296,5.3,5.6,5.3,5.1,5.2,5.8
tt0095298,6.2,5.0,6.5,6.2,6.2,5.6
tt0095299,5.3,5.8,5.4,5.0,5.3,5.4
tt0095300,5.4,5.6,5.4,5.4,5.0,6.7
tt0095302,7.4,7.8,7.3,7.3,7.4,7.6
tt0095303,5.3,4.2,5.3,5.5,5.4,5.2
tt0095304,5.8,6.3,6.0,5.6,5.6,6.6
tt0095305,7.0,6.8,6.8,7.1,6.8,7.5
tt0095311,5.6,5.6,5.6,5.4,5.6,5.3
tt0095312,5.3,5.5,5.3,5.2,5.2,5.7
tt0095313,4.2,3.6,4.4,4.6,4.1,5.9
tt0095314,2.6,2.0,2.8,2.4,2.6,1.9
tt0095316,5.9,6.1,5.9,5.8,5.9,6.2
tt0095319,4.6,7.3,5.0,4.1,4.5,5.4
